395,"Fiat","128 T.A. Lim.","1971","1980","128-A000";
396,"Fiat","1100 Normal, Special","1975","1981","128-A048";
397,"Fiat","128 1100 Kombi","1975","1981","128-A048";
398,"Fiat","128 1300 Coupe","1972","1981","128-A1000";
399,"Fiat","128 1300 Kombi","1974","1981","128-A1000";
400,"Fiat","1300 Normal, Special","1974","1981","128-A1000";
401,"Fiat","128 1300 Coupe","1972","1981","128-AC000";
402,"Fiat","128 Berlinetta 1300 Coupe","1975","1979","128-AC000";
403,"Fiat","128 1100 Coupe","1972","1981","128-AC5000";
404,"Fiat","128 Berlinetta 1100 Coupe","1975","1981","128-AC5000";
405,"Fiat","128 AS, X 1-9","1973","1986","128-AS000";
406,"Fiat","X 1-9","1975","1986","128-AS000";
407,"Fiat","Mirafiori 1300 S, L","1975","1982","131-A000";
408,"Fiat","Mirafiori 1300, Kombi Panorama 1300 L","1975","1981","131-A000";
409,"Fiat","131 CL","1974","1981","131-A1000";
410,"Fiat","Mirafiori 1600 S, 131 SC","1974","1981","131-A1000";
411,"Fiat","Mirafiori 1600 S, Kombi Panorama 1600 CL","1975","1978","131-A1000";
412,"Fiat","Mirafiori 1300 Kombi","1975","1978","131-A6000";
413,"Fiat","Mirafiori 1300 S, L","1974","1981","131-A6000";
414,"Fiat","238 B1 P","1966","1978","131-AZ000";
415,"Fiat","238 E Kombi, Panorama","1978","1982","131-AZ000";
